41.870840793157, -8.8636574649391
41.86272126724, -8.8660457689727
41.858931070916, -8.868482435895
41.856612237358, -8.8675975043787
41.849797143998, -8.8668304276781
41.844734772372, -8.8685157624524
41.844191279642, -8.8706186145084
41.842021931244, -8.8735923688016
41.83917641591, -8.8749227445044
41.828687607196, -8.8757062425516
41.82760495396, -8.8736768448507
41.826017559471, -8.8736611553206
41.822883504829, -8.8749915309528
41.822115957871, -8.8739615627449
41.81976928101, -8.8743241052109
41.819409467234, -8.8729508131172
41.816690882827, -8.8720539771262
41.816051199145, -8.8702729903124
41.81354037894, -8.870444651692
41.813524386139, -8.8701227866052
41.815219600807, -8.8703159056573
41.815811316117, -8.8698438368633
41.814835782547, -8.8681272230668
41.815251585558, -8.8673332891859
41.814483947122, -8.8671187124613
41.813940197663, -8.8690069876375
41.814164095058, -8.8674191198757
41.811573234397, -8.8651660643153
41.804884145623, -8.8667589388177
41.802091645099, -8.8688105789376
41.801405656141, -8.870488641138
41.797834148764, -8.875137250388
41.797212019309, -8.8734985808767
41.796092171132, -8.8745455086101
41.794101281549, -8.8730889135027
41.792393527889, -8.872949425108
41.790420551897, -8.871868714665
41.786691423171, -8.8711031861623
41.784579422399, -8.8722769965147
41.782334156065, -8.8717411265688
41.781820397582, -8.8722259612768
41.779822409039, -8.8715880208579
41.778689637871, -8.8721607564857
41.774638823097, -8.8723580037331
41.773169691703, -8.8735411826771
41.772185214615, -8.8733591082655
41.768190572179, -8.8758778039542
41.768167938895, -8.8771826703836
41.762184294799, -8.8788059330663
41.760185662139, -8.8786276142556
41.757310817648, -8.8777931066405
41.756871021146, -8.8775021853224
41.75295439462, -8.8810048004552
41.750704573627, -8.8796488154163
41.750324017973, -8.8805306589166
41.748223981512, -8.8793397760466
41.747456643321, -8.8776797575145
41.746070939982, -8.8781819968105
41.743849598321, -8.8768648081816
41.742207102301, -8.8781819968023
41.740079872875, -8.8758002310952
41.736421942784, -8.8746313300102
41.727022900516, -8.8710934670037
41.722153447992, -8.8670878305432
41.720783114925, -8.8683316974333
41.716863881534, -8.8671047272206
41.709999581133, -8.863324540123
41.699396748141, -8.8563450219896
41.699147515196, -8.8544332410289
41.688979625675, -8.8483659057126
41.674047834212, -8.8443751717857
41.681700133864, -8.846572843267
41.683873128667, -8.8414036724953
41.683133394023, -8.838679797988
41.687548559158, -8.8336653927423
41.694002026152, -8.8201331341874
41.69182937353, -8.8171925878443
41.685495903431, -8.8245594301465
41.687368271517, -8.8270356796986
41.686351189418, -8.8305643352631
41.683114912206, -8.8260142267112
41.684548140767, -8.8326691473824
41.683230496271, -8.8343096625799
41.682016363159, -8.8337570070007
41.680497882935, -8.8364426042021
41.677800792476, -8.8375350505327
41.677721464575, -8.8371709017558
41.679206013374, -8.8366398514562
41.678540581271, -8.8340268972547
41.676149218659, -8.8302496068327
41.67370127841, -8.8284895544217
41.6703918778, -8.8264867361928
41.66225365551, -8.8256067100241
41.655678853, -8.826850884984
41.652568840055, -8.8264777449226
41.649485104353, -8.8278433028358
41.648532744376, -8.8265384363854
41.642931675708, -8.8246266553327
41.640233011272, -8.822229342606
41.635266299705, -8.8214721529101
41.62877089254, -8.8222446291317
41.627944240329, -8.8200924770174
41.612083104102, -8.8114975406997
41.612074629359, -8.8100768152183
41.6125227204, -8.8096519749786
41.61200089256, -8.8093940362617
41.611359946049, -8.8096519749761
41.609045546824, -8.8087257255009
41.608716648976, -8.8098844398135
41.597619171347, -8.8075996225519
41.590498438607, -8.8048947551946
41.583761140655, -8.8049457904345
41.57968136209, -8.8032429932437
41.574982369244, -8.801452595118
41.573098135884, -8.7990856281104
41.564879512012, -8.7982966391182
41.551066974905, -8.7929232498433
41.541497059028, -8.7934566774151
41.540083694313, -8.7932525365075
41.539243300704, -8.7914918209513
41.524887135663, -8.7938007833016
41.521212658758, -8.7899033485225
41.515565445811, -8.7887846403923
41.513160502102, -8.786763748268
41.501539852685, -8.7897229117472
41.488590492158, -8.7841847673823
41.483768209607, -8.7792924180623
41.472467982624, -8.7774869069233
41.468130945695, -8.7760391241929
41.456377659179, -8.778496678587
41.447224539905, -8.7792843838251
41.433142941998, -8.78480515922
41.423359250448, -8.7853210366282
41.413964251518, -8.7879466852564
41.401138093551, -8.7790754203042
41.395412542757, -8.7807813714421
41.390907266857, -8.7750262218432
41.385952661605, -8.7754592701596
41.384625954486, -8.7727166308794
